
2024/03/01 (18:33:02) | ===> btop++ v.1.3.2
2024/03/01 (18:44:51) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:44:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:45:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
